	77	new_id	old_id	mall	county	usps	geoid	INTPTLAT	INTPTLONG	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	 accessories	beauty products	books and digital media	candles	cellular accessories	children's apparel	children's clothing	children's footwear	chocolates	clothing	clothing & shoes	coffee	consumer electronics	cookies	denim	department store	diamonds	disney	eyewear	fasion wholesale	footwear	furniture	girl's clothing	guest services	hair care	headwear	home furnishings	ice cream	jewelry	makeup	maternity clothing	mattress	men's clothing	men's gifts	nutritional supplements	perfume	personalized gifts	photography	plus size clothing	restaurant	shoes	skincare	sporting goods	sports apparel	sports clothing	stuffed animals	telecommunication	video games	women's clothing	women's handbags	women's jewelry	women's shoes
38	0	38	42	arundel mills	Baltimore city	maryland	24510	39.300213	-76.610516	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	2.0
39	0	39	44	asheville mall	Buncombe County	north carolina	37021	35.609371	-82.530426	238318	113365	1700772614	8984885	656.672	3.469	3.0	42.3	39.1	40.6	16.0	0.4	1.0	6.4	60.8	51.8	48.2	39.2	88.6	2.6	87.4	8.9	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	16.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	2.0	0.0
40	0	40	47	ashtabula towne square	Ashtabula County	ohio	39007	41.906644	-80.745641	101497	46099	1817993244	1724857052	701.931	665.971	2.9	42.2	39.9	41.0	15.6	0.2	0.4	3.5	67.3	50.1	49.9	32.7	85.4	1.1	92.7	10.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
41	1	41	48	aspen grove	Jefferson County	colorado	8059	39.58646	-105.245601	534543	229967	1979289991	25446228	764.2080000000002	9.825	1.5	41.8	39.0	40.4	12.6	0.9	2.6	1.1	65.4	50.4	49.6	34.6	94.9	4.2	88.4	6.4	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0
42	0	42	49	atlantic station town center	Fulton County	georgia	13121	33.79003400000001	-84.468182	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
43	0	43	50	atrium mall	Suffolk County	massachusetts	25025	42.33196	-71.020173	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3	1.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	15.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	5.0	1.0	0.0	1.0
44	0	44	53	augusta exchange	Richmond County	georgia	13245	33.361487	-82.074998	200549	86331	840000029	11046882	324.326	4.265	3.3	35.2	31.4	33.2	11.3	0.3	1.7	54.2	63.2	51.6	48.4	36.8	89.1	1.3	39.7	9.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
45	0	45	54	augusta mall	Richmond County	georgia	13245	33.361487	-82.074998	200549	86331	840000029	11046882	324.326	4.265	3.3	35.2	31.4	33.2	11.3	0.3	1.7	54.2	63.2	51.6	48.4	36.8	89.1	1.3	39.7	9.1	0.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0	1.0	1.0	1.0
46	0	46	55	aurora city place	Washington County	maine	23029	44.967009	-67.60935400000001	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
47	0	47	56	aventura mall	Broward County	florida	12011	26.19352	-80.476658	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	14.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	7.0	1.0	0.0	2.0
48	0	48	57	aviation mall	Washington County	new york	36115	43.31237700000001	-73.439428	63216	28844	2152756071	38083243	831.184	14.704	2.2	43.4	40.2	41.7	15.4	0.2	0.4	3.0	67.4	48.2	51.8	32.6	83.7	0.7	94.6	7.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
49	0	49	59	baldwin hills crenshaw plaza	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0
50	1	50	60	ballston common mall	Dinwiddie County	virginia	51053	37.073498	-77.635492	28001	11422	1304619086	9001586	503.716	3.4760000000000004	1.4	41.6	39.7	40.7	13.7	0.3	0.4	32.9	72.1	50.9	49.1	27.9	92.0	1.0	63.9	8.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0
51	0	51	61	bangor mall	Hancock County	maine	23009	44.564906	-68.370703	54418	40184	4110034060	1963321064	1586.8929999999998	758.043	3.6	47.4	45.2	46.3	18.3	0.4	0.8	0.4	61.2	51.0	49.0	38.8	60.3	0.3	96.9	11.8	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0
52	0	52	62	barefoot landing	Chemung County	new york	36015	42.155281	-76.747179	88830	38369	1055035677	8877179	407.352	3.427	1.5	42.4	39.4	40.9	15.7	0.3	1.2	6.6	63.6	50.3	49.7	36.4	92.4	0.6	88.7	7.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
53	1	53	63	barracks road shopping center	Moody County	south dakota	46101	44.012429	-96.676054	6486	2824	1345204308	3679400	519.386	1.421	1.8	41.4	39.5	40.5	15.2	14.0	1.1	0.5	68.6	49.9	50.1	31.4	90.4	0.7	81.0	11.3	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0
54	0	54	64	barrett pavilion	Cobb County	georgia	13067	33.93994	-84.574166	688078	286490	879428364	12868473	339.5490000000001	4.9689999999999985	3.4	36.4	34.2	35.4	8.7	0.3	4.5	25.0	67.4	51.4	48.6	32.6	90.8	5.3	62.2	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0	55	65	barton creek square	Travis County	texas	48453	30.239513	-97.69127	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	21.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	6.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	7.0	1.0	1.0	2.0
56	0	56	66	bartow marketplace	Mercer County	new jersey	34021	40.28250300000001	-74.703724	366513	143169	581601212	11217700	224.557	4.331	1.6	39.2	36.2	37.8	12.6	0.3	8.9	20.3	67.2	51.2	48.8	32.8	93.0	6.2	61.4	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	0	57	67	bassett place	El Paso County	texas	48141	31.766403000000004	-106.24139	800647	270307	2622862905	5871209	1012.693	2.267	1.6	33.2	29.4	31.3	10.3	0.8	1.0	3.1	76.6	51.6	48.4	23.4	94.9	10.5	82.1	4.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0
58	0	58	68	battlefield mall	Greene County	missouri	29077	37.25819600000001	-93.340641	275174	125387	1749030414	6670734	675.304	2.576	2.5	37.4	34.2	35.8	14.0	0.7	1.6	2.9	60.5	51.3	48.7	39.5	91.1	0.9	91.2	11.3	0.0	4.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	18.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	6.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0	1.0	2.0	1.0
59	0	59	69	bay city mall	Bay County	michigan	26017	43.699711	-83.978701	107771	48220	1145557748	487991946	442.302	188.415	2.1	43.3	40.1	41.7	16.2	0.5	0.5	1.6	65.3	51.1	48.9	34.7	92.5	1.0	94.1	8.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
60	0	60	70	bay park square	Brown County	wisconsin	55009	44.473961	-87.995926	248007	104371	1371938244	222741055	529.7080000000002	86.001	1.8	37.2	35.2	36.2	11.6	2.7	2.7	2.2	64.8	50.5	49.5	35.2	94.3	3.7	86.5	7.2	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0
61	1	61	71	bay plaza shopping center	Sussex County	virginia	51183	36.926645	-77.259732	12087	4696	1269664203	6755314	490.22	2.608	1.9	45.7	37.4	40.6	14.5	0.2	0.4	58.1	65.9	41.4	58.6	34.1	85.1	1.3	39.3	10.6	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
62	0	62	72	bay street	Contra Costa County	california	6013	37.919479	-121.951543	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0
63	0	63	73	baybrook mall	Galveston County	texas	48167	29.228706	-94.894865	291309	132492	979943275	1283210753	378.358	495.45	3.1	38.1	36.3	37.2	11.3	0.6	3.0	13.8	69.5	50.5	49.5	30.5	82.2	7.4	72.5	16.3	1.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	1.0	1.0	2.0
64	0	64	74	bayfair center	Alameda County	california	6001	37.648081	-121.913304	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
65	0	65	75	bayshore mall	Humboldt County	california	6023	40.706673	-123.925818	134623	61559	9241044673	1254256396	3567.987	484.271	1.5	38.6	35.9	37.1	13.2	5.7	2.2	1.1	55.5	49.8	50.2	44.5	91.0	3.7	81.7	3.6	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0
66	0	66	76	bayshore town center	Waukesha County	wisconsin	55133	43.019308	-88.30670699999997	389891	160864	1423388982	80346783	549.5740000000002	31.022	1.4	43.0	40.8	42.0	14.3	0.3	2.7	1.3	71.3	50.9	49.1	28.7	94.9	1.0	93.3	6.9	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	12.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	7.0	1.0	0.0	2.0
67	0	67	77	bayside marketplace	Miami-Dade County	florida	12086	25.610494	-80.499045	2496435	989435	4915061046	1381673402	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0
68	0	68	78	beachwood place	Geauga County	ohio	39055	41.499322	-81.173505	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0
69	0	69	79	beaver valley mall	Beaver County	pennsylvania	42007	40.68414	-80.350721	170539	78211	1125900054	24167050	434.712	9.331	2.4	45.9	42.6	44.4	18.6	0.1	0.4	6.3	66.1	51.8	48.2	33.9	91.3	0.2	91.2	8.8	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
70	0	70	80	bel air mall	Mobile County	alabama	1097	30.684573	-88.196568	412992	178196	3184223082	1073750500	1229.435	414.577	2.7	38.0	35.2	36.6	12.9	0.9	1.8	34.6	68.4	52.0	48.0	31.6	88.9	0.9	60.2	11.3	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0
71	0	71	81	bella terra-huntington beach	Orange County	california	6059	33.675687	-117.777207	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
72	0	72	82	belle hall shopping center	Charleston County	south carolina	45019	32.800458	-79.94248	350209	169984	2372659352	1144534759	916.089	441.907	3.2	37.4	34.5	35.9	12.8	0.3	1.3	29.8	59.4	51.5	48.5	40.6	84.9	2.7	64.2	15.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
73	0	73	83	bellevue square	King County	washington	53033	47.493554	-121.832375	1931249	851261	5479291809	495471264	2115.5660000000007	191.303	2.6	37.9	36.3	37.1	10.9	0.8	14.6	6.2	58.5	50.2	49.8	41.5	92.7	3.9	68.7	7.4	1.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	5.0	1.0	0.0	2.0
74	0	74	84	bellingham shopping	Norfolk County	massachusetts	25021	42.169702	-71.179875	670850	270359	1025908386	124944841	396.105	48.24100000000001	1.1	41.8	39.5	40.7	14.5	0.2	8.6	5.7	65.5	52.1	47.9	34.5	95.4	1.3	82.3	5.9	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
75	0	75	85	bellis fair	Whatcom County	washington	53073	48.84265300000001	-121.836432	201140	90665	5456733620	1027224451	2106.857	396.614	2.2	37.8	35.4	36.6	13.2	2.8	3.5	1.0	60.8	50.5	49.5	39.2	88.6	3.3	85.4	5.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0
76	0	76	86	belmar	Denver County	colorado	8031	39.761849	-104.880625	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0
77	0	77	87	beltway plaza mall	District of Columbia	district of columbia	11001	38.904149	-77.017094	601723	296719	158114680	18884970	61.048	7.292000000000002	3.4	34.0	33.6	33.8	11.4	0.3	3.5	50.7	42.3	52.8	47.2	57.7	89.9	4.1	38.5	7.9	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
